"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Eddy_Viscosity"
3214, 4.923683328541811e-02, 1.282452111797518e-02, 2.645123659598739e+00, 3.210449314186377e-01, -1.912598798647049e-01, 9.999999999999998e-01, 2.745721681430228e-03, 8.629578628656913e+02, 5.474552418478247e-01, 2.604758050845860e-01, 5.290247319197478e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.355252715606881e-19, 1.694065894508601e-21, 4.059405399716234e-19, 3.552713678804046e-14, -9.992341799640574e-22, -2.246466901389965e-16, 3.049318610115481e-20, -8.809142651444724e-20, 3.181756374885208e-06
3215, 4.923683328541811e-02, 1.250041877520297e-02, 2.635912665211745e+00, 4.007288699943337e-01, -1.923242462552831e-01, 9.999999999999999e-01, 2.651172296914765e-03, 9.013811485340864e+02, 5.431224159105184e-01, 2.795644815301180e-01, 5.271825330423489e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.131516293641283e-20, -2.574980159653073e-19, -1.129068448910381e-18, -7.105427357590908e-15, -1.257314531080602e-22, 1.778091562876227e-17, -4.573977915173222e-20, 2.032879073410321e-20, 2.941233351980301e-06
3216, 4.923683328541810e-02, 1.214030506633342e-02, 2.624380090754664e+00, 5.088923600047133e-01, -2.079382302719030e-01, 9.999999999999999e-01, 2.775228861170425e-03, 9.115044787501778e+02, 5.386933274629986e-01, 3.003467917772539e-01, 5.248760181509328e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -2.888382350137164e-19, 6.539094352803199e-19, -1.651320670763832e-14, 1.985233470127266e-22, 1.702197410802242e-17, 2.303929616531697e-19, 1.897353801849633e-19, 3.044668376150734e-06
3217, 4.923683328541811e-02, 1.174017873015205e-02, 2.609440612189036e+00, 6.402781214679284e-01, -2.370919238739422e-01, 9.999999999999999e-01, 3.008531115487829e-03, 8.633287638960529e+02, 5.342725872328264e-01, 3.224795734142663e-01, 5.218881224378071e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -2.337810934421869e-19, -5.645474593449912e-19, 4.766587467379702e-14, -6.617444900424221e-23, 3.469446951953614e-18, -2.761327408049019e-19, 1.965116437629977e-19, 3.484803520168667e-06
3218, 4.923683328541811e-02, 1.129559391542811e-02, 2.589393463365861e+00, 7.819327141047699e-01, -2.744710711841929e-01, 9.999999999999999e-01, 3.197139089469497e-03, 7.511764688357491e+02, 5.298940193639115e-01, 3.453969964653333e-01, 5.178786926731721e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.421010862427522e-20, -1.312901068244166e-19, -6.119813043912320e-19, -1.421085471513126e-14, 7.940933880509066e-23, 2.602085213965211e-17, 1.677125235563515e-19, -7.453889935837843e-20, 4.256175775080859e-06
3219, 4.923683328541811e-02, 1.080161078910531e-02, 2.562826275199964e+00, 9.163773367479269e-01, -3.112746988149858e-01, 1.000000000000000e+00, 3.283867686989967e-03, 5.966633829889267e+02, 5.255289277658725e-01, 3.683697325486573e-01, 5.125652550399927e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.355252715606881e-19, -1.778769189234031e-20, 6.170635020747578e-19, -9.030037223555725e-14, -0.000000000000000e+00, -2.515349040166370e-17, -1.787239518706574e-19, 2.032879073410321e-20, 5.503719149882726e-06
3220, 4.923683328541811e-02, 1.025274064174449e-02, 2.529787640826349e+00, 1.028266804885868e+00, -3.382206789550520e-01, 1.000000000000000e+00, 3.341315192423926e-03, 4.341029220457476e+02, 5.211610148299696e-01, 3.906373326143047e-01, 5.059575281652697e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -3.633771343720948e-19, -1.778769189234031e-19, -7.105427357611323e-14, -6.617444900424221e-23, -1.561251128379126e-17, -1.185846126156020e-20, 2.168404344971009e-19, 7.697057593341433e-06
3221, 4.923683328541812e-02, 9.642884910604808e-03, 2.492090928145543e+00, 1.110804752692827e+00, -3.493144842405796e-01, 1.000000000000000e+00, 3.506810642725902e-03, 2.928166171643166e+02, 5.168731756565154e-01, 4.115440687766194e-01, 4.984181856291086e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.168404344971009e-19, 1.397604362969596e-18, -1.697242268060804e-19, 5.684341886068347e-14, -2.104347478334902e-21, -7.025630077706069e-17, 1.609362599783171e-20, 2.236166980751353e-19, 1.197613262760298e-05
3222, 4.923683328541811e-02, 8.965267441866294e-03, 2.452234171385660e+00, 1.167429065386018e+00, -3.439110591311921e-01, 1.000000000000000e+00, 3.901927761371949e-03, 1.875483198246779e+02, 5.128618966262548e-01, 4.305840807745067e-01, 4.904468342771320e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.421010862427522e-20, 3.074729598533110e-19, 5.104961693983261e-19, -2.597458091500472e-14, -1.773475233313691e-21, -2.558717127065790e-17, -1.677125235563515e-19, -1.965116437629977e-19, 2.080491984689338e-05
3223, 4.923683328541811e-02, 8.212359141112204e-03, 2.411852654869825e+00, 1.207535109392906e+00, -3.255574713199313e-01, 1.000000000000000e+00, 4.555140633246036e-03, 1.187427726891110e+02, 5.093522575155724e-01, 4.473424292544462e-01, 4.823705309739649e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-19, -7.665648172651418e-19, -2.206520827597452e-19, 1.289989002655765e-13, -2.011703249728963e-21, -2.515349040166370e-17, -2.337810934421869e-19, -1.050320854595332e-19, 3.836141375249991e-05
3224, 4.923683328541811e-02, 7.375794364088011e-03, 2.371699693637059e+00, 1.239974365059086e+00, -2.986896294988556e-01, 1.000000000000000e+00, 5.254013229611854e-03, 7.850494626060789e+01, 5.064833012116166e-01, 4.614762388653609e-01, 4.743399387274118e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 1.982057096575063e-19, 4.446922973085077e-20, -1.718411585876330e-14, -2.752857078576476e-21, -3.816391647148976e-17, 2.299694451795425e-19, 2.642742795433417e-19, 6.692588785642167e-05
3225, 4.923683328541811e-02, 6.446277950342288e-03, 2.332681058137561e+00, 1.269677646237312e+00, -2.658348233456791e-01, 9.999999999999997e-01, 5.478238304927424e-03, 5.699445260149300e+01, 5.042456940670790e-01, 4.728663075071065e-01, 4.665362116275121e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.897353801849633e-19, -7.030373462210693e-20, -3.328839482709400e-19, -3.817267240562284e-14, -1.429368098491632e-21, -0.000000000000000e+00, 1.300195574035351e-19, 7.115076756936123e-20, 9.611879849485418e-05
3226, 4.923683328541811e-02, 5.413481933002867e-03, 2.296341862872723e+00, 1.297846943772236e+00, -2.272119599202048e-01, 9.999999999999994e-01, 5.527810620377558e-03, 4.633331649961536e+01, 5.025395863931217e-01, 4.816381786469851e-01, 4.592683725745445e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.897353801849633e-19, 3.794707603699266e-19, 7.064254780100865e-19, -1.516223160439900e-13, 3.176373552203626e-22, 8.673617379884035e-19, 2.081583467877443e-19, -1.694065894508601e-19, 1.193053085337297e-04
3227, 4.923683328541811e-02, 4.265930802798109e-03, 2.264331626854938e+00, 1.323534932871965e+00, -1.819582366461863e-01, 1.000000000000000e+00, 5.538570259418450e-03, 4.136435760291901e+01, 5.012585395277388e-01, 4.880359706499471e-01, 4.528663253709875e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.252606517456513e-19, 9.351243737687476e-19, -5.539595475043124e-19, 9.237055564878796e-14, 3.441071348220595e-21, -8.673617379884035e-19, 2.790973561202920e-19, 6.183340514956392e-20, 1.338971660719712e-04
3228, 4.923683328541811e-02, 2.990873998623180e-03, 2.238442567357909e+00, 1.344964572811496e+00, -1.292369594519436e-01, 1.000000000000000e+00, 5.549068681054080e-03, 3.920556369844169e+01, 5.003354190978697e-01, 4.923526779626238e-01, 4.476885134715818e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -2.324258407265800e-18, -4.099639464710814e-19, 6.394884621867512e-14, 7.940933880509066e-22, 2.775557561562891e-17, -2.160992806682534e-19, 2.723210925422576e-19, 1.415377859054898e-04
3229, 4.923683328541811e-02, 1.574144212550358e-03, 2.220030659858338e+00, 1.360019486833334e+00, -6.861710255334619e-02, 9.999999999999994e-01, 5.557175515886336e-03, 3.828093391402211e+01, 4.997524250619231e-01, 4.948733067584312e-01, 4.440061319716676e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.065758146820642e-19, 1.749123036080130e-19, 1.423015351387225e-19, -3.037776953916525e-13, 5.293955920339377e-22, 3.382710778154774e-17, -1.110142556495167e-19, -3.756591121072822e-19, 1.451682325297391e-04
3230, 4.845865296751646e-02, 1.491761752498734e-02, 2.668352188407006e+00, 1.252845534993252e-01, -2.490815912539907e-01, 1.000000000000000e+00, 2.564846152108496e-03, 8.338512916451997e+02, 5.674090957102612e-01, 1.736009712462658e-01, 5.336704376814011e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, 1.003734042496346e-19, -1.444191175068582e-19, -9.548661398722569e-28, -6.038418471637102e-22, -1.127299208841803e-16, -6.268043809681823e-19, -1.219727444046192e-19, 3.075903554754973e-06
3231, 4.845865296751645e-02, 1.482608144931522e-02, 2.668727267093692e+00, 1.219560588278202e-01, -2.366155791136710e-01, 1.000000000000000e+00, 2.576480057485006e-03, 8.269842357162945e+02, 5.662729821705969e-01, 1.784775656378971e-01, 5.337454534187383e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, -1.821120836596746e-20, -4.213988912590144e-19, -2.829560197375917e-27, 8.437242248040882e-23, 6.372398268783552e-17, 1.982057096575063e-19, 2.032879073410321e-19, 3.115512903644869e-06
3232, 4.845865296751646e-02, 1.472437470244909e-02, 2.669082201895312e+00, 1.186444278563674e-01, -2.229345671347314e-01, 1.000000000000000e+00, 2.586699312429755e-03, 8.188817692713858e+02, 5.649864525569837e-01, 1.839565286566196e-01, 5.338164403790624e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, -1.173140631947206e-19, 4.959377906173928e-19, -1.421085471520878e-14, -2.332649327399538e-22, 3.201106914263452e-17, 1.406074692442139e-19, -6.776263578034403e-21, 3.158819025524668e-06
3233, 4.845865296751645e-02, 1.461136720254553e-02, 2.669368617454835e+00, 1.156056489076524e-01, -2.080358774438365e-01, 1.000000000000000e+00, 2.591728162376106e-03, 8.094111696295984e+02, 5.635278730160861e-01, 1.901157293976698e-01, 5.338737234909670e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.710505431213761e-20, -4.658681209898652e-21, -2.202285662861181e-19, 2.842170943039249e-14, -3.953923328003472e-22, -3.436920886779049e-17, -3.964114193150126e-19, -1.829591166069289e-19, 3.201992089585481e-06
3234, 4.845865296751645e-02, 1.448580330985058e-02, 2.669532187553584e+00, 1.132701163613849e-01, -1.919933506035137e-01, 1.000000000000000e+00, 2.584793536036107e-03, 7.985734902370334e+02, 5.618731045916465e-01, 1.970427746535904e-01, 5.339064375107168e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.421010862427522e-20, -8.893845946170154e-21, 4.658681209898652e-20, -9.786215951793362e-27, -4.880365614062863e-22, -1.052760309483425e-16, 1.863472483959461e-19, 1.084202172485504e-19, 3.236763513485636e-06
3235, 4.845865296751646e-02, 1.434628787716630e-02, 2.669490880020925e+00, 1.123542890180978e-01, -1.750145437028355e-01, 1.000000000000000e+00, 2.554939734917520e-03, 7.867048079285584e+02, 5.599959929660291e-01, 2.048356187704081e-01, 5.338981760041849e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, 7.030373462210693e-20, -1.897353801849633e-19, -7.105427357604104e-15, -3.805030817743927e-23, -3.144186300207963e-18, -4.895850435129856e-19, 6.776263578034403e-21, 3.247647286718422e-06
3236, 4.845865296751645e-02, 1.419127073684172e-02, 2.669135104121087e+00, 1.140071814732812e-01, -1.575189174894893e-01, 1.000000000000000e+00, 2.486988608191246e-03, 7.751008950681631e+02, 5.578698141835817e-01, 2.136027917668025e-01, 5.338270208242173e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.355252715606881e-20, 6.522153693858113e-20, -8.385626177817573e-20, 7.105427357597076e-15, 6.286572655403010e-23, 1.864827736675068e-17, 3.557538378468061e-19, 1.084202172485504e-19, 3.208599840376313e-06
3237, 4.845865296751645e-02, 1.401902946594033e-02, 2.668328519710701e+00, 1.200041740556388e-01, -1.402436495459362e-01, 1.000000000000000e+00, 2.364868688459313e-03, 7.669678472890793e+02, 5.554701951130830e-01, 2.234628039041619e-01, 5.336657039421403e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, 1.702536223981144e-19, 8.711733862510479e-19, -1.421085471520200e-14, -3.805030817743927e-22, -6.396792817664476e-17, 1.812650507124203e-19, -1.761828530288945e-19, 3.083400036674505e-06
3238, 4.845865296751645e-02, 1.382765027116404e-02, 2.666921047340769e+00, 1.329662220067484e-01, -1.243683581258494e-01, 1.000000000000000e+00, 2.181999656528342e-03, 7.683802936362122e+02, 5.527801740488377e-01, 2.345418316962624e-01, 5.333842094681538e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.776263578034403e-20, 6.479802046495398e-20, -1.181187444946122e-18, 2.486899575160351e-14, -3.523789409475898e-22, -8.521829075736065e-17, -1.372193374551967e-19, 1.219727444046192e-19, 2.839739221059988e-06
