"PointID","x","y","Pressure","Velocity_x","Velocity_y","ProgressVariable","EnthalpyTot","Y-CO","Y-NOx_tot","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Temperature","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_ProgressVariable","Residual_EnthalpyTot","Residual_Y-CO","Residual_Y-NOx_tot"
498, 1.599999999999189e-04, 7.999999999999998e-04, 6.805814356200581e-01, 1.250635962640077e-01, -3.389855569207170e-16, 1.581370681828430e-09, -1.930514343498827e+05, -4.567195977259866e-09, -6.796070593246057e-10, 2.892152964559144e+01, 1.136857811708710e+00, 1.777640015819089e-05, 1.061317983161236e+03, 2.749596805887725e-02, 3.000125035921164e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.057055000049203e-18, 2.886957664819393e-18, -0.000000000000000e+00, -6.856936760362079e-26, -1.455338128654449e-16, 1.228650859881726e-26, 3.047961322547684e-27
499, 1.199999999999188e-04, 7.999999999999999e-04, 6.804142186823392e-01, 1.247833173518955e-01, 0.000000000000000e+00, 1.060628392086764e-09, -1.930557380654185e+05, -3.444102785894675e-09, -5.103295713056250e-10, 2.891442370739159e+01, 1.136873737660895e+00, 1.777626392135053e-05, 1.061317189739412e+03, 2.749569098757283e-02, 3.000084402451747e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.098213703757335e-18, 2.041036728611319e-18, -0.000000000000000e+00, -4.723068011739242e-26, 8.578004300797970e-16, 8.940160638869727e-27, 2.156449892034788e-27
500, 7.999999999992041e-05, 7.999999999999999e-04, 6.789175177795622e-01, 1.242540048534865e-01, 0.000000000000000e+00, 6.314380828369852e-10, -1.930592878560159e+05, -2.294989765522176e-09, -3.388267447969296e-10, 2.885082091533070e+01, 1.136886873694341e+00, 1.777615155057496e-05, 1.061316535309884e+03, 2.749546245381351e-02, 3.000050887182423e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.736107118806122e-18, 1.651234482390605e-18, -0.000000000000000e+00, -6.165815721297950e-26, 8.485914878772483e-17, 7.898864243977991e-27, 2.280794092220250e-27
501, 3.999999999992031e-05, 8.000000000000000e-04, 6.722214248402574e-01, 1.255737040765552e-01, -3.403682069174712e-16, 2.833067809525430e-10, -1.930621688433334e+05, -1.151826980615398e-09, -1.695027556068610e-10, 2.856626826620165e+01, 1.136897534808827e+00, 1.777606035122913e-05, 1.061316004179460e+03, 2.749527697739219e-02, 3.000023686421508e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.051549285892050e-18, -8.639597693654216e-19, -0.000000000000000e+00, -3.273575541440894e-26, 3.203512487833654e-16, 6.353091300197419e-27, 1.519494014875398e-27
502, 1.995190301168722e-03, 4.019922424868454e-04, 6.883696163973948e-01, 2.339594808082158e-02, 2.609478656731685e-02, 3.734460078938781e-05, -3.756698839293062e+04, 4.241545119321261e-06, -5.729656838347332e-09, 2.925249092288775e+01, 7.654667227020620e-01, 2.248238055902286e-05, 1.098162664654500e+03, 3.732326539551530e-02, 4.445141188002189e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.069488582171974e-17, -9.319903518639067e-18, 5.608258083329926e-17, -2.120738579160523e-20, 1.269317984053941e-12, -2.297021950124310e-21, -3.173168062014320e-25
503, 1.997568815885208e-03, 4.058693976625564e-04, 6.030824179658082e-01, 3.803004410305668e-02, 2.155480849098038e-02, 3.871308054302712e-05, -3.856652207353104e+04, 4.398740773981786e-06, -5.702052966963691e-09, 2.562818366334387e+01, 7.669742453521712e-01, 2.245363218136872e-05, 1.097887343621305e+03, 3.726188499047198e-02, 4.436165404768836e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.696455388962780e-17, 7.476865704532116e-17, 3.225903803794321e-17, -1.814384484483267e-20, 1.066924326664775e-12, -1.965702997577857e-21, -2.706732296497745e-25
504, 3.001992242486845e-03, 4.048096988312782e-04, 2.932480740027126e-01, 5.254815768377771e-02, -3.037241883043334e-02, 5.166570147590875e-02, -4.951068119263466e+05, 5.912260119636039e-03, 7.928280832208991e-07, 1.246167236115555e+01, 7.330404387088260e-01, 2.318674823714964e-05, 1.110189681578524e+03, 3.876470246137552e-02, 4.620529695331691e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.800079165385903e-18, 2.389310537614930e-17, -1.623575812638098e-16, 2.362387205997641e-17, -1.455974008024441e-09, 3.433831280272576e-18, 1.228333422253465e-22
505, 3.005869397662556e-03, 4.024311841147918e-04, 1.750588064880993e-01, 4.050412988560319e-02, -4.750321498460203e-02, 5.343805195459277e-02, -5.061277049703501e+05, 6.114109009468234e-03, 8.175145351242268e-07, 7.439180965837974e+00, 7.255077939919281e-01, 2.334461312632534e-05, 1.111819955098266e+03, 3.910265744754422e-02, 4.669135660922110e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.122280027371198e-17, -8.924720297097573e-17, -2.542835259304772e-17, 2.222365598408261e-17, -1.187636421498550e-09, 3.192488250708342e-18, 1.206561871011324e-22
506, 5.510000000000041e-03, 5.000000000001423e-06, 2.798370994994320e-01, 4.510394390009853e-02, 1.037672866441073e-02, 2.087337561754571e-01, -1.544449213519983e+06, 8.808732291501359e-04, 2.606825978619877e-06, 1.189176863417610e+01, 3.649478462408574e-01, 3.763032583529773e-05, 1.259784352315785e+03, 7.137946866813351e-02, 9.319163357405023e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.013899398030451e-17, 1.656923499771500e-17, 1.242533806151015e-17, -4.973410144770903e-20, 1.484146139318909e-11, 1.847187486818858e-20, 7.842673460818045e-22
507, 5.521500000000042e-03, 1.075000000000154e-05, 2.610220304036093e-01, 7.274700096041702e-02, 1.055929923331041e-02, 2.087404689841658e-01, -1.525841281063029e+06, 8.773606444288843e-04, 2.597324191944991e-06, 1.109221614837707e+01, 3.591941193667170e-01, 3.806249925270159e-05, 1.264026805338314e+03, 7.240437316088669e-02, 9.467511896577721e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.370929922659512e-17, -2.607855625918381e-18, -1.603009852678763e-18, -3.628976006457742e-20, -1.248889880400839e-12, 2.255355175854657e-20, 7.305014329920864e-22
508, 5.521500000000042e-03, 5.000000000001423e-06, 2.572396682306231e-01, 3.583268227487136e-02, 4.608854597604064e-03, 2.087404365658821e-01, -1.555682990582221e+06, 8.773748227278661e-04, 2.597310979502334e-06, 1.093148343662345e+01, 3.684073556538865e-01, 3.737256133927247e-05, 1.257244087872081e+03, 7.076875541495442e-02, 9.230860093231644e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.664088505787752e-17, 1.255940749519274e-17, 3.264676736954887e-18, -7.420939349617571e-20, 1.257324799830428e-11, 2.895351914272904e-20, 1.105972311098645e-21
509, 5.534725000000041e-03, 1.736250000000130e-05, 2.407400289993898e-01, 9.725855830158202e-02, 1.280580607274593e-02, 2.087480608420716e-01, -1.507609303616038e+06, 8.733653916720581e-04, 2.586515905667179e-06, 1.023032589662544e+01, 3.538047165191330e-01, 3.848016285031512e-05, 1.268037232333068e+03, 7.339953306141996e-02, 9.612387508831448e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.143448636762529e-17, 1.657812884366117e-17, 5.384800203932401e-18, -4.763901814989665e-20, 5.088152121857092e-12, 2.065759401785108e-20, 7.818660597971990e-22
510, 5.534725000000041e-03, 1.075000000000143e-05, 2.394606094390675e-01, 6.274786587154647e-02, 7.506972805161435e-03, 2.087480030664412e-01, -1.535675043267793e+06, 8.733914947220774e-04, 2.586475774746397e-06, 1.017595654594031e+01, 3.621891549474180e-01, 3.783828975619835e-05, 1.261825752900125e+03, 7.187274987429774e-02, 9.390547172558622e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.184311839106175e-17, 1.693065336839657e-17, 4.911308786417247e-18, -6.604688870649859e-20, 5.141886916248950e-12, 3.160051033051839e-20, 1.140614082255535e-21
511, 5.549933750000039e-03, 2.496687500000145e-05, 2.280046192322236e-01, 1.200725886264276e-01, 1.488342438799739e-02, 2.087566536917719e-01, -1.492348427074855e+06, 8.688203788009992e-04, 2.574249147768159e-06, 9.689130513013071e+00, 3.494148281791234e-01, 3.882649027621902e-05, 1.271301253628704e+03, 7.422750472636404e-02, 9.733569196210063e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.786244254993550e-17, 1.865484187209190e-18, 1.400568978284986e-18, -3.642347978826902e-20, -2.620681449627682e-13, 2.814322010306065e-20, 7.796700067211394e-22
512, 5.549933750000039e-03, 1.736250000000151e-05, 2.252404964274948e-01, 8.667532853770912e-02, 9.558273536496182e-03, 2.087565529437768e-01, -1.518827323375086e+06, 8.688671422438770e-04, 2.574145400352268e-06, 9.571668214664914e+00, 3.570682503831514e-01, 3.822792068788485e-05, 1.265613555140174e+03, 7.279863897651385e-02, 9.524921516056426e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.773524682489481e-17, 2.151834262940347e-17, 5.678932394866457e-18, -7.389578258798979e-20, 5.774852818163367e-12, 3.400209716481791e-20, 1.172384224590299e-21
513, 5.567423812500042e-03, 3.371190625000133e-05, 2.117511464580884e-01, 1.414014232828367e-01, 1.670112902983808e-02, 2.087663510440851e-01, -1.477744441131444e+06, 8.636567212770497e-04, 2.560329403777308e-06, 8.998433896740112e+00, 3.452505739111418e-01, 3.915718529361455e-05, 1.274401964277221e+03, 7.501889404851754e-02, 9.849556917669594e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.724463789403189e-17, 1.772384678394101e-17, 6.028333485608856e-18, -5.189187194969714e-20, 4.137801212777958e-12, 2.599172534929414e-20, 8.612307206760615e-22
514, 5.567423812500041e-03, 2.496687500000135e-05, 2.121224505033653e-01, 1.085793543989424e-01, 1.162259699282263e-02, 2.087661877743369e-01, -1.503783256138903e+06, 8.637351619409331e-04, 2.560147112214764e-06, 9.014212583008890e+00, 3.525773078931926e-01, 3.857439527805831e-05, 1.268952575292515e+03, 7.362356082274935e-02, 9.644907433584614e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.404498897150384e-17, 2.545625174074791e-17, 6.640950064710528e-18, -6.243683906097633e-20, 6.409511810190338e-12, 3.637822274978407e-20, 1.209007888864699e-21
515, 5.587537384375041e-03, 3.371190625000122e-05, 2.018781695265248e-01, 1.298112303116245e-01, 1.284529260872981e-02, 2.087769572668264e-01, -1.489352242934919e+06, 8.579480986876037e-04, 2.544353792698926e-06, 8.578878528239194e+00, 3.484888577658515e-01, 3.890085592855795e-05, 1.271996056717901e+03, 7.440562550233079e-02, 9.759696848200961e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.112637813306154e-17, 2.946382931200402e-17, 7.168228074376330e-18, -7.306377298549356e-20, 6.852435285864544e-12, 3.852539217289636e-20, 1.248778424997387e-21
516, 5.587537384375042e-03, 4.376869218750124e-05, 2.027091137800756e-01, 1.632059205007830e-01, 1.777524996553448e-02, 2.087771761838237e-01, -1.463204858687654e+06, 8.578417700963708e-04, 2.544674270378111e-06, 8.614189774777985e+00, 3.413138966548167e-01, 3.947933626786831e-05, 1.277293476907857e+03, 7.579516696473061e-02, 9.964729793881187e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.555311309836506e-17, 1.960362465213512e-17, 6.935082255644584e-18, -4.772562008262183e-20, 4.438893697056301e-12, 2.989186133874571e-20, 9.241759959637741e-22
517, 5.610667992031292e-03, 4.376869218750167e-05, 1.938786937274707e-01, 1.511084665267457e-01, 1.360301396791450e-02, 2.087889965286008e-01, -1.475514507430962e+06, 8.514252963974835e-04, 2.526519064188549e-06, 8.238938200215477e+00, 3.445542371262040e-01, 3.921433868942564e-05, 1.274920988500962e+03, 7.515640285720140e-02, 9.869893507082254e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.890312840475581e-17, 3.349761196506582e-17, 7.525252461644018e-18, -6.333579940209464e-20, 7.562173109931791e-12, 4.044985654467260e-20, 1.291805902750468e-21
518, 5.610667992031293e-03, 5.533399601562671e-05, 1.946825468856600e-01, 1.850688508067986e-01, 1.847593616098951e-02, 2.087893151790440e-01, -1.449181375081109e+06, 8.512673770039093e-04, 2.527036947262481e-06, 8.273098201838346e+00, 3.375110500947046e-01, 3.979052007850119e-05, 1.280095284861927e+03, 7.654477094064582e-02, 1.007586769510039e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.342028413717873e-17, 2.341177890387205e-17, 7.070607527205272e-18, -4.513008887914382e-20, 4.957589894161174e-12, 3.072875162997343e-20, 9.337416728133862e-22
519, 5.637268190835978e-03, 5.533399601562650e-05, 1.863530330187194e-01, 1.727758407285371e-01, 1.463932065248554e-02, 2.088023580228303e-01, -1.462084511254785e+06, 8.441002122112338e-04, 2.506486819003601e-06, 7.919132798687717e+00, 3.409098910142039e-01, 3.951292210010708e-05, 1.277597858543513e+03, 7.587602358307056e-02, 9.976693813304383e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.710000701828822e-17, 3.752043612937250e-17, 7.844372124522075e-18, -6.608656429533272e-20, 8.047174038239291e-12, 4.218416752248004e-20, 1.339484630618477e-21
520, 5.637268190835978e-03, 6.863409541797022e-05, 1.866790083675699e-01, 2.077063273344301e-01, 1.963764553398941e-02, 2.088027932411721e-01, -1.435364686673366e+06, 8.438804636629905e-04, 2.507275554435540e-06, 7.932985227246721e+00, 3.339251162579291e-01, 4.009244954878318e-05, 1.282724474589318e+03, 7.727616402891438e-02, 1.018528775689526e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.275673970212339e-17, 2.993732072951918e-17, 7.186651040979111e-18, -3.913258353608541e-20, 6.048050948948003e-12, 3.221572025654973e-20, 1.014436476240753e-21
521, 5.667858419461371e-03, 8.392920973066540e-05, 1.797788090864849e-01, 2.322419308863516e-01, 2.070997286043425e-02, 2.088177098907137e-01, -1.421259925148901e+06, 8.356143823126884e-04, 2.485104638700673e-06, 7.639759012684211e+00, 3.302850034688776e-01, 4.040010609761255e-05, 1.285405859307170e+03, 7.802159841406391e-02, 1.029679416622189e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.018387712483845e-17, 1.336342705059428e-17, 4.492874510473623e-18, -3.072475789857845e-20, 1.744271393988583e-12, 3.754666827549385e-20, 9.651242130755354e-22
522, 5.667858419461371e-03, 6.863409541797022e-05, 1.794814353356708e-01, 1.954917484651726e-01, 1.560451583978926e-02, 2.088171304398577e-01, -1.448701379406607e+06, 8.359116941572442e-04, 2.483955488107985e-06, 7.627122018343989e+00, 3.372776474460462e-01, 3.981072330749387e-05, 1.280274538027465e+03, 7.659361717344756e-02, 1.008313757578124e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.546745689157396e-17, 4.176417707423496e-17, 8.084505965068670e-18, -5.976581227852508e-20, 8.506584325829181e-12, 4.357641831436405e-20, 1.392706008802539e-21
523, 5.703037182380569e-03, 1.015185911902646e-04, 1.725521421283225e-01, 2.549602972487122e-01, 2.108492669421512e-02, 2.088341232339701e-01, -1.407579042148628e+06, 8.263748695299305e-04, 2.460397868774586e-06, 7.332659447914432e+00, 3.268719836510502e-01, 4.069728586789769e-05, 1.287968803810942e+03, 7.874403335828439e-02, 1.040513121384218e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.043502239369935e-17, 4.439844954019583e-17, 8.526657163535414e-18, -4.685764266376374e-20, 7.576023142163990e-12, 3.208109499626960e-20, 1.099681164312170e-21
524, 5.703037182380569e-03, 8.392920973066497e-05, 1.729009684852291e-01, 2.182400069095113e-01, 1.639035546222442e-02, 2.088333365239185e-01, -1.435640832168003e+06, 8.267849726595703e-04, 2.458791934608009e-06, 7.347482937499111e+00, 3.338741684550522e-01, 4.009736023626412e-05, 1.282770982192305e+03, 7.728795373886166e-02, 1.018700901130181e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.391399846630958e-17, 4.593115565825249e-17, 8.178526622213897e-18, -5.225318024073375e-20, 8.782696792053457e-12, 4.469348130297073e-20, 1.447223138355081e-21
525, 4.447365886552824e-03, 8.096393448926015e-05, 2.098274472858224e-01, 6.716125918485993e-01, -1.799829940663000e-03, 2.068820814615624e-01, -5.677814348018246e+05, 2.347252925543010e-03, 2.904362270184620e-06, 8.916685674223286e+00, 2.076935220638511e-01, 5.553597743839338e-05, 1.396167046795784e+03, 1.165491908763482e-01, 1.634064898121607e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.592266729305488e-18, 6.659156144556698e-17, -4.767604352959635e-19, 1.317049379016119e-19, 6.530859186781868e-11, -5.414523698473575e-19, 9.042698925032016e-22
526, 4.414026133193604e-03, 8.882137283456367e-05, 2.099132951800934e-01, 6.716706158285303e-01, -2.539678060500710e-03, 2.067642823276428e-01, -5.632451921855994e+05, 2.484963288188816e-03, 2.893926467708267e-06, 8.920333808435039e+00, 2.074805298245058e-01, 5.556985843270668e-05, 1.396355912354263e+03, 1.166400580788816e-01, 1.635590719844640e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.164550578584201e-18, 6.288691561260126e-17, -6.755948022190100e-19, 1.440464726409031e-19, 6.473560576480963e-11, -5.648820539027689e-19, 8.997082317435578e-22
527, 4.426256080743748e-03, 5.137125198578622e-05, 2.099804620786777e-01, 6.709987959882431e-01, -1.341959520743243e-03, 2.068133853344813e-01, -5.651183158535092e+05, 2.428608044371425e-03, 2.897430336652666e-06, 8.923188087654159e+00, 2.075677319089004e-01, 5.555602230567733e-05, 1.396278894493720e+03, 1.166029459762805e-01, 1.634967338357573e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.966422474692993e-18, 7.389280181680306e-17, -6.224103975543006e-19, 1.772033871096318e-19, 7.434830529007286e-11, -6.766628991849691e-19, 1.032481473810179e-21
528, 4.476854226422852e-03, 2.347304401160760e-05, 2.098280099989890e-01, 6.706218357993194e-01, -4.128954097555197e-04, 2.069846393005174e-01, -5.723067967162846e+05, 2.230893951930215e-03, 2.911839537219066e-06, 8.916709586902472e+00, 2.079395631463262e-01, 5.549697717179102e-05, 1.395938703463932e+03, 1.164453418419235e-01, 1.632341355847454e+03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.757515759786375e-18, 7.838198379302225e-17, 1.644054554673645e-19, 1.056616733032627e-19, 7.759637377091622e-11, -5.895949018834031e-19, 1.067713150418827e-21
