"PointID","x","y","Adjoint_Pressure","Adjoint_Velocity_x","Adjoint_Velocity_y","Adjoint_Enthalpy","Adjoint_ProgressVariable","Adjoint_EnthalpyTot","Adjoint_Y-CO","Adjoint_Y-NOx_tot","Residual_Adjoint_Pressure","Residual_Adjoint_Velocity_x","Residual_Adjoint_Velocity_y","Residual_Adjoint_Heat","Residual_Adjoint_ProgressVariable","Residual_Adjoint_EnthalpyTot","Residual_Adjoint_Y-CO","Residual_Adjoint_Y-NOx_tot","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2588, 1.790589125469606e-03, 5.588817363252554e-04, 2.525488872340165e-07, -2.080208677622018e-09, 1.231722795549814e-09, 1.000000000000000e-16, -3.455951891014354e-06, 1.425814306495945e-14, 3.553598999969320e-32, 6.450203058264138e-02, 1.184297175534222e-13, -2.001389314802026e-13, -4.537260635179856e-13, 0.000000000000000e+00, 2.187426312098264e-13, -6.434125228617052e-21, -1.544831448758542e-34, -7.426476483773925e-08, 7.120419953165930e-09, 5.174091077394562e-08, 0.000000000000000e+00
2589, 7.078100306178855e-03, 6.693894770561676e-04, -5.964244345458341e-09, -1.429788902574739e-09, 1.111460185758879e-09, 1.000000000000000e-16, 2.036461757749307e-04, -1.961499481189717e-13, 3.169773147653073e-30, 1.296539760879871e-01, 1.107739629902925e-16, 4.406985410981067e-17, 6.479038720090231e-16, 0.000000000000000e+00, 3.856893649671189e-10, 2.608442180175418e-19, -1.378224608615958e-32, -1.489748679694980e-07, 4.731729420348083e-10, -5.692194903695280e-09, 0.000000000000000e+00
2590, 7.098381418425796e-03, 6.949889004895164e-04, -7.593086491223844e-09, -1.761494285349646e-09, 9.602036642969359e-10, 1.000000000000000e-16, 2.298741815558916e-04, -2.238768690453952e-13, 3.549940587753176e-30, 1.478780497449137e-01, 1.656217765816482e-16, -4.015668226068264e-15, 8.542840063000856e-16, 0.000000000000000e+00, -1.070556294980284e-10, 5.657961901858988e-19, -1.543006533663044e-32, 2.086488123942409e-08, -3.869703863911113e-08, 5.152175341104633e-09, 0.000000000000000e+00
2591, 7.072117806614081e-03, 7.044334313108552e-04, -7.734234878086610e-09, -1.741454225601018e-09, 7.604092872533392e-10, 1.000000000000000e-16, 2.280705147824029e-04, -2.192988167701035e-13, 3.550615705163269e-30, 1.451896010969321e-01, -1.645191344026393e-15, 2.162392105524988e-15, -2.254699779465291e-15, 0.000000000000000e+00, 8.001839460675987e-11, 5.941253120886805e-20, -1.543027603522153e-32, -4.751591045626391e-08, -5.716701558089514e-08, 3.257411785430635e-08, 0.000000000000000e+00
2592, 7.143700504005732e-03, 3.451778806238218e-04, 7.183084285949212e-09, 6.166266431634542e-10, 2.068429631566229e-09, 1.000000000000000e-16, 2.037201641474183e-04, -1.553784888238426e-13, 3.675232375023471e-30, 1.305236911122696e-01, -2.152663001961174e-15, 3.589730170651312e-16, 1.313201536225001e-15, 0.000000000000000e+00, -9.889180948197303e-11, 2.351673777193241e-19, -1.597458543474428e-32, -1.216156680916569e-08, 4.021499625972680e-08, 2.219644446159551e-07, 0.000000000000000e+00
2593, 7.168717081761844e-03, 3.613323318373066e-04, 6.072589576658154e-09, 5.243720256272026e-10, 2.262034103260658e-09, 1.000000000000000e-16, 2.052314833494815e-04, -1.622792848099086e-13, 3.620585099929447e-30, 1.334593491327184e-01, 5.253261355625983e-16, 1.732534155336072e-16, 8.197636798061878e-16, 0.000000000000000e+00, -1.346945653700037e-10, -8.030633373397349e-21, -1.574095039531619e-32, 2.312438360518865e-07, 1.846370270886637e-08, 2.441906842946130e-07, 0.000000000000000e+00
2594, 7.140313004995995e-03, 3.823075411234520e-04, 4.605856344473677e-09, 2.598803994719577e-10, 2.595871474536858e-09, 1.000000000000000e-16, 1.993424528072430e-04, -1.593729842644287e-13, 3.502927373210868e-30, 1.281762596857348e-01, 5.542034383992012e-16, 6.491163978118612e-16, 4.114429751848282e-16, 0.000000000000000e+00, 1.104271546707898e-10, -1.620399062225961e-19, -1.522167209455267e-32, -3.821842911588824e-07, -1.985624837369486e-07, 1.147238237894657e-07, 0.000000000000000e+00
2595, 1.762917050237758e-03, 4.816434920696711e-04, 2.338007144810982e-07, -8.494221860080718e-09, 3.696591472626922e-09, 1.000000000000000e-16, -3.114148636450307e-06, 1.142554014928796e-14, 3.453371967005225e-32, 5.872329092621237e-02, -3.208560983399698e-13, 4.344518326421592e-14, -1.790555363562363e-13, 0.000000000000000e+00, 2.615456184691233e-12, 3.082719581639004e-19, -1.500783748341998e-34, 2.190190079992549e-08, -4.436371416460821e-08, 1.676771684449488e-07, 0.000000000000000e+00
2596, 1.784891317063869e-03, 4.572750893262647e-04, 2.688870964005618e-07, -4.779986058185356e-09, 3.802890561434450e-09, 1.000000000000000e-16, -3.497484132895963e-06, 1.183391385755599e-14, 3.926267220066566e-32, 6.578502381242726e-02, 2.327374330194141e-13, -8.649265638096120e-14, 1.518694629927964e-13, 0.000000000000000e+00, 2.220777049397309e-12, -2.867741310740907e-19, -1.706513452622475e-34, -1.863921150480063e-07, -1.208245643218253e-08, 3.779494730693138e-08, 0.000000000000000e+00
2597, 1.800299956560232e-03, 4.935095100400745e-04, 2.544693488982205e-07, -6.818226532638483e-09, 3.760715436680770e-09, 1.000000000000000e-16, -3.367506649509237e-06, 1.236237097899918e-14, 3.598829936504340e-32, 6.294106315236316e-02, -2.938093935599999e-14, 3.162112070597173e-13, -2.316379175492062e-13, 0.000000000000000e+00, -6.501700975427563e-12, -4.208770805803614e-19, -1.564141864499342e-34, 4.981259905945112e-08, -1.760508075688976e-07, 1.574775325038562e-07, 0.000000000000000e+00
2598, 1.834080359139017e-03, 7.116558031756678e-04, 2.550479222745632e-07, -1.835520257683310e-09, 1.090704889470006e-10, 1.000000000000000e-16, -3.635791139192247e-06, 1.919492818576453e-14, 3.326476290328457e-32, 6.718886405918860e-02, 8.330172481889919e-14, 1.525569111387173e-13, -4.050995713045134e-14, 0.000000000000000e+00, -7.066694808430263e-12, 4.153270298812702e-20, -1.445253611728278e-34, 1.581614310491863e-07, 1.757188203336461e-08, 8.239189418811906e-08, 0.000000000000000e+00
2599, 1.849615142629502e-03, 7.382612393656354e-04, 2.423351514259665e-07, -3.299548022016846e-09, -1.095169505538606e-08, 1.000000000000000e-16, -3.511009682741146e-06, 1.909264059521851e-14, 3.155011691365921e-32, 6.475830590841770e-02, -2.131063405711071e-13, -1.088532666668902e-13, -2.723069777539694e-13, 0.000000000000000e+00, 5.081539538925785e-12, 3.055861870094616e-19, -1.372065171030376e-34, -1.420267217167037e-07, 2.487040672865433e-08, 6.666882301897292e-08, 0.000000000000000e+00
2600, 1.818704110820552e-03, 7.378495146597884e-04, 2.457531741277886e-07, 5.480366061612388e-10, -6.426452759667945e-09, 1.000000000000000e-16, -3.561805625932613e-06, 1.904908649063023e-14, 3.262895956767876e-32, 6.590590849184558e-02, 9.485226398138580e-14, -2.126739454053792e-13, -7.506288235528549e-14, 0.000000000000000e+00, -4.609564598377419e-13, -2.421881057073026e-19, -1.418208254394443e-34, 8.984444299642291e-09, 3.001499616998552e-08, 6.870526050581154e-08, 0.000000000000000e+00
2601, 1.762165816648846e-03, 4.355694906475127e-04, 2.628109129516064e-07, -1.088584668378477e-08, 5.388362159327716e-09, 1.000000000000000e-16, -3.419265119803233e-06, 1.106957777264484e-14, 3.980618142025604e-32, 6.473395655093959e-02, -2.595856003439787e-13, -2.909109879331625e-13, -2.397592801685684e-13, 0.000000000000000e+00, -3.036366204531993e-12, 3.141970534690639e-19, -1.731527372168652e-34, 2.417425001011164e-07, 4.953012135254236e-08, -1.045971692200545e-07, 0.000000000000000e+00
2602, 1.772126330184318e-03, 3.977477055994619e-04, 2.883451772421862e-07, -6.604705641709063e-09, 4.536543782550010e-09, 1.000000000000000e-16, -3.673975438318363e-06, 1.074378679376658e-14, 4.436635813199849e-32, 6.970028761157103e-02, -4.309666994043373e-13, -1.743897538917687e-13, 2.625045124449088e-14, 0.000000000000000e+00, -2.984524436027141e-12, 5.055419662220966e-19, -1.927830872831404e-34, -9.732314204535797e-08, 1.482932362012121e-07, -1.573312481566207e-07, 0.000000000000000e+00
2603, 1.782562154510080e-03, 6.328663703801371e-04, 2.307211761828833e-07, -6.210374757133140e-09, 4.678099768375741e-09, 1.000000000000000e-16, -3.256745439212216e-06, 1.564268299518556e-14, 3.182333072951465e-32, 6.077063391672658e-02, 3.885926695665680e-13, -8.520345507785989e-14, 1.856641035084763e-13, 0.000000000000000e+00, -6.823581857293452e-12, -8.152243005619544e-19, -1.383151053019909e-34, 1.104510782903856e-07, 2.750526075924282e-09, 2.877227263328292e-08, 0.000000000000000e+00
2604, 1.750945331837241e-03, 6.145675876707360e-04, 2.518859940137635e-07, -3.716942747463371e-09, 2.761548741762097e-09, 1.000000000000000e-16, -3.538320612024404e-06, 1.644070184102342e-14, 3.545849594439369e-32, 6.619763663877162e-02, 1.667471339542235e-13, -2.864785942812442e-13, -8.003303988688272e-14, 0.000000000000000e+00, 2.678511340423038e-12, 8.759901022569415e-20, -1.541284752858600e-34, -9.569212505722291e-10, 1.003694790799304e-08, 1.158765872668020e-07, 0.000000000000000e+00
2605, 1.798917875845794e-03, 6.580302103053198e-04, 2.442148347265876e-07, -3.173842788474122e-09, 1.900859170628279e-09, 1.000000000000000e-16, -3.465293697290997e-06, 1.710984959163577e-14, 3.314321028277572e-32, 6.441137795273492e-02, -1.155646647141139e-13, -2.491052854764885e-13, 3.198274429954289e-13, 0.000000000000000e+00, 5.102059399963998e-12, 6.206529234399043e-19, -1.440596180684499e-34, -1.735785233603071e-08, 1.473849286125375e-08, 4.408818905426889e-08, 0.000000000000000e+00
2606, 1.812703179134407e-03, 6.937281838088024e-04, 2.223459080904208e-07, -2.582209522019498e-09, 5.674113099269665e-10, 1.000000000000000e-16, -3.168887208706806e-06, 1.636325663210921e-14, 2.969764871223461e-32, 5.886713334693441e-02, 2.082176399146153e-13, -1.397849580273412e-13, 1.454232683135528e-13, 0.000000000000000e+00, 4.325795132186882e-12, 1.018492443964883e-19, -1.291855829979478e-34, -2.678873143452387e-07, 1.068522162980421e-08, 6.448443124262961e-08, 0.000000000000000e+00
2607, 1.775195083543933e-03, 6.785555605842739e-04, 2.169092609122077e-07, -5.471350061461904e-10, 2.153774697996484e-10, 1.000000000000000e-16, -3.090198947457849e-06, 1.554746972669182e-14, 2.976250809876833e-32, 5.766711493582580e-02, 2.157710885413564e-13, -2.491981118331013e-13, -1.885812072949800e-13, 0.000000000000000e+00, 1.390708719415008e-12, 3.198164009286222e-20, -1.293776237656069e-34, -5.266955217797520e-08, 4.195782815327317e-08, 2.657535088675545e-08, 0.000000000000000e+00
2608, 7.130137696778395e-03, 7.393425378327273e-04, -6.986418153679097e-09, -1.517056217087111e-09, 5.697130710397324e-10, 1.000000000000000e-16, 1.869885553880087e-04, -1.920638989409528e-13, 2.754111237535960e-30, 1.229415209053279e-01, -1.609295804948707e-16, 1.936749946118586e-15, 4.272493557873133e-16, 0.000000000000000e+00, 2.204231857802497e-10, -2.765021219071675e-19, -1.196415824869050e-32, -3.640252827091794e-07, 7.006307196098932e-09, 3.284750097355030e-08, 0.000000000000000e+00
2609, 7.124284125944686e-03, 7.728366488161764e-04, -7.284246731277654e-09, -1.534365695129386e-09, 2.883535251207556e-10, 1.000000000000000e-16, 1.898392258272116e-04, -1.942846218957716e-13, 2.802537490764240e-30, 1.240756806840222e-01, -5.521001588110371e-16, 1.138885099615866e-16, -3.717314019777942e-16, 0.000000000000000e+00, 6.194244900261259e-10, 2.127558443749744e-19, -1.217881481728663e-32, 7.132572234225254e-08, 5.500605096158953e-09, 3.592848799842870e-08, 0.000000000000000e+00
2610, 7.094133892539075e-03, 7.509804009972854e-04, -8.372802705071595e-09, -2.071461207911354e-09, 5.700618597564578e-10, 1.000000000000000e-16, 2.263263646557781e-04, -2.222123592365275e-13, 3.460945637920043e-30, 1.451281546441906e-01, -1.287862231692847e-15, -2.160041061768717e-15, 1.107647490254493e-17, 0.000000000000000e+00, 2.970984005416354e-10, 1.086024382611531e-19, -1.505103586432745e-32, 2.700849220105273e-07, -7.624492717549658e-08, 1.674327376337335e-09, 0.000000000000000e+00
2611, 1.853322640687412e-03, 3.224461417544569e-04, 3.410290464231840e-07, -7.120867099654510e-09, 5.870801486843666e-09, 1.000000000000000e-16, -4.007665300383291e-06, 7.707113231707518e-15, 5.243958311398784e-32, 7.590743752190111e-02, 2.570799984825133e-13, -4.164346764373696e-13, 2.772322859642763e-13, 0.000000000000000e+00, 1.346470207313539e-11, -7.839547254275575e-20, -2.279758212575126e-34, 1.643488156677364e-08, 8.157576023729008e-08, -5.174113950687043e-08, 0.000000000000000e+00
2612, 1.824965550330560e-03, 3.223228448346381e-04, 3.292446334567083e-07, -1.591387184423756e-09, 2.207365891058740e-09, 1.000000000000000e-16, -3.927183634656412e-06, 8.429747806828050e-15, 5.160311460648041e-32, 7.479365937549459e-02, -2.990336927730097e-13, 1.414372669633740e-13, 3.228395247728375e-14, 0.000000000000000e+00, -1.189886853632217e-12, 2.276707195405728e-20, -2.242650925037739e-34, 1.341389111730873e-07, 3.474208065721591e-08, -2.409884380499928e-08, 0.000000000000000e+00
2613, 1.838526311969366e-03, 2.953479323882707e-04, 2.757836915852475e-07, -7.406601198981439e-09, 5.173413314657042e-09, 1.000000000000000e-16, -3.229593073417559e-06, 5.980839544152011e-15, 4.423366520544920e-32, 6.176597871129784e-02, -5.994782927202444e-13, 1.575561004112870e-13, 2.295330865159744e-13, 0.000000000000000e+00, -1.113763143771064e-13, 8.778547126942138e-20, -1.924472833307341e-34, -1.672962462659355e-07, 6.792999697578644e-08, -1.118572414022184e-08, 0.000000000000000e+00
2614, 1.756620269650046e-03, 5.152238697706827e-04, 2.676268999811352e-07, -7.313980719188740e-09, 9.244611016519266e-09, 1.000000000000000e-16, -3.611942142355867e-06, 1.444321991529919e-14, 3.842988801916859e-32, 6.779611311060781e-02, -1.333323342298888e-13, 4.560288450748287e-15, 1.487675139268104e-13, 0.000000000000000e+00, -1.651864088544804e-12, -3.364323113665676e-20, -1.670657104588474e-34, -1.145919432954390e-07, -5.842851182721950e-08, 1.511140824844010e-07, 0.000000000000000e+00
2615, 1.732870800556145e-03, 4.991944170421450e-04, 2.707567745573420e-07, -6.007821551854389e-09, 7.790205390050071e-09, 1.000000000000000e-16, -3.624218193918431e-06, 1.396749091434825e-14, 3.990987711069729e-32, 6.840609602921301e-02, 1.993033261319588e-13, 2.328125370932347e-13, -7.539183684161350e-14, 0.000000000000000e+00, -4.547240764116010e-12, -9.417731802320448e-20, -1.735547684773221e-34, -1.681574059442248e-07, -3.509871721241456e-08, 1.034244630692289e-07, 0.000000000000000e+00
2616, 7.106542380550215e-03, 7.166255905775653e-04, -7.425615552283441e-09, -1.510802806775197e-09, 7.464870379099230e-10, 1.000000000000000e-16, 2.113035963132270e-04, -2.086494873010415e-13, 3.222209508819182e-30, 1.364227132856348e-01, -2.829128317476306e-16, 1.189850892967555e-15, -1.673198986286687e-15, 0.000000000000000e+00, -1.693319104183709e-10, -2.818703102192898e-19, -1.400186317367487e-32, -2.138433594089939e-08, -4.091523865113404e-08, -9.997743923203102e-09, 0.000000000000000e+00
2617, 7.139092230977686e-03, 7.070891418654607e-04, -6.532601213948849e-09, -1.403766339797731e-09, 8.222163638458546e-10, 1.000000000000000e-16, 1.830413300010315e-04, -1.871172821547740e-13, 2.707064290817662e-30, 1.204033945047356e-01, 5.652362526410641e-16, 5.045182265148631e-16, -9.428139805040586e-16, 0.000000000000000e+00, 2.024752877838841e-11, 1.050474464620023e-20, -1.176933040598592e-32, 3.253169464229044e-07, -3.428383298263577e-09, 3.264036768906163e-08, 0.000000000000000e+00
2618, 7.211631486848358e-03, 4.391681856419105e-04, 1.810548865695573e-09, -1.690505317691793e-10, 2.243133261239817e-09, 1.000000000000000e-16, 2.008338225217537e-04, -1.814873443467152e-13, 3.257036589054642e-30, 1.348544779807926e-01, -6.953063921390568e-17, 6.406791117232479e-16, -2.365210034070976e-15, 0.000000000000000e+00, 6.815339072718980e-11, -8.160468841917119e-20, -1.415216603946285e-32, -2.962293814967598e-07, -3.486285356699042e-08, 2.798974915514324e-07, 0.000000000000000e+00
2619, 7.181055256809099e-03, 4.230668391644838e-04, 3.170839111583010e-09, 1.265083309413425e-11, 1.763720010870506e-09, 1.000000000000000e-16, 2.151232676321707e-04, -1.854377762887860e-13, 3.615379575271026e-30, 1.417208664286722e-01, 5.831109866813118e-16, 2.472605506941170e-17, -1.827823965207716e-15, 0.000000000000000e+00, -2.110779165386337e-10, -3.517757762586271e-19, -1.571249858262206e-32, 6.261901736026587e-08, -5.755453384779127e-08, 1.523582933297750e-07, 0.000000000000000e+00
2620, 7.204452880113846e-03, 4.061040795709650e-04, 4.013390653910513e-09, 2.540177988235908e-11, 2.244365038370780e-09, 1.000000000000000e-16, 2.057390729511183e-04, -1.787575905014762e-13, 3.429417555689832e-30, 1.370630896612441e-01, 3.081429728407565e-16, 3.715278589304706e-16, 1.169082102945349e-15, 0.000000000000000e+00, -1.867470716639726e-10, -1.647354837700566e-20, -1.491665969362131e-32, -1.301597278569044e-07, -8.125594454394701e-08, 3.977898102896475e-07, 0.000000000000000e+00
2621, 7.222004096637738e-03, 3.749683477282556e-04, 4.876079120522471e-09, 1.737110787513055e-10, 2.157244321490088e-09, 1.000000000000000e-16, 1.947377617459625e-04, -1.634860662854127e-13, 3.291283971653497e-30, 1.308561743147313e-01, 9.571460450475416e-16, -1.666844183948650e-16, 1.210277189270724e-15, 0.000000000000000e+00, -4.079562890572843e-10, -5.704060377755642e-20, -1.430475909567799e-32, 1.118178292458527e-07, -1.807122586902635e-07, 7.230433044133703e-07, 0.000000000000000e+00
2622, 7.187703948384572e-03, 3.824678000103257e-04, 4.535434564298267e-09, 5.097469216144735e-11, 2.105490580543181e-09, 1.000000000000000e-16, 1.975789698704315e-04, -1.735556378675941e-13, 3.385858698038242e-30, 1.295228562587616e-01, -9.645048398186185e-16, -1.093349340225985e-15, -9.288601871022621e-16, 0.000000000000000e+00, -3.929716900193461e-10, 3.238366041542448e-19, -1.471307500876811e-32, 1.257054089431886e-07, 7.681381752202359e-07, -1.291873573978074e-06, 0.000000000000000e+00
2623, 7.201702174557540e-03, 3.514777705727244e-04, 6.805095941997606e-09, 2.621818767430183e-10, 2.086468308242282e-09, 1.000000000000000e-16, 2.055160311633692e-04, -1.653202872796360e-13, 3.565145567334796e-30, 1.363890673127086e-01, -4.114685929683990e-16, -1.373732491940156e-16, -1.388801969698359e-15, 0.000000000000000e+00, 9.054197994649849e-11, 1.585643115696162e-19, -1.550199255632583e-32, -7.787258912705930e-08, -5.960276767655704e-08, 4.248762913315145e-07, 0.000000000000000e+00
2624, 7.247496548925748e-03, 1.604797363000907e-04, 1.391951228957056e-08, 1.082845542227017e-09, 1.295319660531996e-09, 1.000000000000000e-16, 1.956459624100614e-04, -9.478838177035615e-14, 3.884963395358036e-30, 1.313931806466851e-01, 6.943857053756996e-16, 7.792200877554991e-16, -8.008642197406535e-16, 0.000000000000000e+00, 1.096639011424847e-10, -1.172081344348748e-19, -1.689053175137449e-32, -8.334322187941723e-08, -3.938010935531792e-08, 3.825270534668739e-09, 0.000000000000000e+00
2625, 7.237600298677142e-03, 1.298397710390218e-04, 1.592750477430708e-08, 1.160500824235619e-09, 1.096371988666586e-09, 1.000000000000000e-16, 2.038023643008390e-04, -8.203983756558672e-14, 4.187250947854210e-30, 1.354767416845941e-01, 1.252391284423584e-16, -6.854963975491650e-16, -7.507577826729850e-16, 0.000000000000000e+00, 2.878503587832454e-12, 9.833296258255826e-20, -1.820393860323212e-32, 2.439305224199995e-07, 1.340309448971979e-07, 1.293864917682057e-07, 0.000000000000000e+00
