"Time_Iter",    "Cur_Time"    ,      "mic1"
       8388,            5.0835,       948.6023375
       8389,             5.085,       948.6054872
       8390,            5.0865,       948.6026872
       8391,             5.088,       948.5918585
       8392,            5.0895,       948.5738122
       8393,             5.091,       948.5487342
       8394,            5.0925,       948.5240861
       8395,             5.094,       948.5045592
       8396,            5.0955,       948.4896781
       8397,             5.097,       948.4731731
       8398,            5.0985,       948.4539645
       8399,               5.1,       948.4328856
       8400,            5.1015,       948.4044435
       8401,             5.103,        948.369052
       8402,            5.1045,       948.3368566
       8403,             5.106,       948.3254712
       8404,            5.1075,        948.317026
       8405,             5.109,       948.3023442
       8406,            5.1105,       948.2811642
       8407,             5.112,       948.2596461
       8408,            5.1135,       948.2400895
       8409,             5.115,       948.2100969
       8410,            5.1165,       948.1727321
       8411,             5.118,       948.1388147
       8412,            5.1195,       948.1107161
       8413,             5.121,       948.0848283
       8414,            5.1225,       948.0569983
       8415,             5.124,       948.0099786
       8416,            5.1255,       947.9565458
       8417,             5.127,       947.9048857
       8418,            5.1285,       947.8617286
       8419,              5.13,       947.8276909
       8420,            5.1315,       947.8013294
       8421,             5.133,       947.7765472
       8422,            5.1345,       947.7440783
       8423,             5.136,       947.7049654
       8424,            5.1375,       947.6544092
       8425,             5.139,       947.5904659
       8426,            5.1405,       947.5211185
       8427,             5.142,       947.4566926
       8428,            5.1435,        947.406246
       8429,             5.145,       947.3734734
       8430,            5.1465,       947.3458374
       8431,             5.148,       947.3118173
       8432,            5.1495,       947.2722419
       8433,             5.151,       947.2353656
       8434,            5.1525,        947.200735
       8435,             5.154,       947.1630465
       8436,            5.1555,       947.1265957
